geoid,geoid20,year,denom_occupied_housing,overcrowded_hh_count,overcrowded_hh_pct
1400000US06037189903,6037189903,2018,1487,76,5.1109614
1400000US06037189904,6037189904,2018,1505,107,7.1096344
1400000US06037189905,6037189905,2018,1471,102,6.9340587
1400000US06037189906,6037189906,2018,1680,45,2.6785715
1400000US06037189907,6037189907,2018,1345,36,2.67658
1400000US06037190101,6037190101,2018,1035,34,3.2850242
1400000US06037190102,6037190102,2018,1735,56,3.2276657
1400000US06037190201,6037190201,2018,1278,210,16.431925
1400000US06037190202,6037190202,2018,2296,60,2.6132405
1400000US06037190302,6037190302,2018,1703,117,6.8702292
1400000US06037190303,6037190303,2018,1161,80,6.8906116
1400000US06037190401,6037190401,2018,1752,116,6.6210046
1400000US06037190402,6037190402,2018,1336,100,7.4850302
1400000US06037190510,6037190510,2018,1737,407,23.431204
1400000US06037190520,6037190520,2018,1623,321,19.778189
1400000US06037190701,6037190701,2018,1172,43,3.668942
1400000US06037190702,6037190702,2018,530,19,3.5849056
1400000US06037190801,6037190801,2018,1277,201,15.740016
1400000US06037190802,6037190802,2018,1359,215,15.820457
1400000US06037190901,6037190901,2018,1481,507,34.233627
1400000US06037190902,6037190902,2018,1509,322,21.338634
1400000US06037191000,6037191000,2018,2363,300,12.695725
1400000US06037191110,6037191110,2018,1074,226,21.042831
1400000US06037191120,6037191120,2018,1579,391,24.762508
1400000US06037191201,6037191201,2018,1625,278,17.107693
1400000US06037191203,6037191203,2018,1158,280,24.179621
1400000US06037191204,6037191204,2018,881,189,21.452894
1400000US06037191301,6037191301,2018,933,215,23.043943
1400000US06037191302,6037191302,2018,863,157,18.192352
1400000US06037191410,6037191410,2018,1662,580,34.897713
1400000US06037191420,6037191420,2018,1172,408,34.812286
1400000US06037191500,6037191500,2018,1714,556,32.43874
1400000US06037191610,6037191610,2018,1436,430,29.94429
1400000US06037191620,6037191620,2018,1135,252,22.202642
1400000US06037191710,6037191710,2018,1133,344,30.361872
1400000US06037191720,6037191720,2018,1234,507,41.085899
1400000US06037191810,6037191810,2018,1230,342,27.804878
1400000US06037191820,6037191820,2018,1352,195,14.423077
1400000US06037191901,6037191901,2018,1663,120,7.2158751
1400000US06037191902,6037191902,2018,1345,24,1.7843866
1400000US06037192001,6037192001,2018,1162,47,4.0447502
1400000US06037192002,6037192002,2018,1227,48,3.9119804
1400000US06037192300,6037192300,2018,1378,0,0
1400000US06037192410,6037192410,2018,1650,83,5.030303
1400000US06037192420,6037192420,2018,1363,314,23.037418
1400000US06037192510,6037192510,2018,1247,271,21.732157
1400000US06037192520,6037192520,2018,1539,695,45.159195
1400000US06037192610,6037192610,2018,1406,395,28.093884
1400000US06037192620,6037192620,2018,1150,366,31.826086
1400000US06037192700,6037192700,2018,1057,295,27.909178
1400000US06037194101,6037194101,2018,1617,83,5.1329622
1400000US06037194102,6037194102,2018,1553,0,0
1400000US06037194200,6037194200,2018,1541,7,.45425048
1400000US06037194300,6037194300,2018,1472,14,.95108694
1400000US06037194401,6037194401,2018,1222,24,1.9639934
1400000US06037194402,6037194402,2018,2060,32,1.553398
1400000US06037194500,6037194500,2018,956,8,.83682007
1400000US06037195100,6037195100,2018,1999,15,.75037521
1400000US06037195201,6037195201,2018,1666,43,2.5810325
1400000US06037195202,6037195202,2018,1450,61,4.2068968
1400000US06037195300,6037195300,2018,1397,120,8.5898352
1400000US06037195400,6037195400,2018,2243,135,6.0187249
1400000US06037195500,6037195500,2018,2364,151,6.3874788
1400000US06037195600,6037195600,2018,1278,135,10.56338
1400000US06037195710,6037195710,2018,1365,354,25.934067
1400000US06037195720,6037195720,2018,849,113,13.309776
1400000US06037195802,6037195802,2018,926,148,15.982721
1400000US06037195803,6037195803,2018,1166,144,12.349915
1400000US06037195804,6037195804,2018,991,105,10.595358
1400000US06037195901,6037195901,2018,1059,103,9.7261572
1400000US06037195902,6037195902,2018,965,7,.72538859
1400000US06037195903,6037195903,2018,906,70,7.7262692
1400000US06037197200,6037197200,2018,1176,86,7.3129253
1400000US06037197300,6037197300,2018,1769,109,6.1616731
1400000US06037197410,6037197410,2018,1710,105,6.1403508
1400000US06037197420,6037197420,2018,1342,163,12.14605
1400000US06037197500,6037197500,2018,1558,182,11.681643
1400000US06037197600,6037197600,2018,943,66,6.9989395
1400000US06037197700,6037197700,2018,1999,290,14.507254
1400000US06037199001,6037199001,2018,259,49,18.918919
1400000US06037199002,6037199002,2018,1407,268,19.047619
1400000US06037199110,6037199110,2018,725,142,19.586206
1400000US06037199120,6037199120,2018,1116,208,18.637993
1400000US06037199201,6037199201,2018,1123,242,21.549421
1400000US06037199202,6037199202,2018,861,119,13.821138
1400000US06037199300,6037199300,2018,1278,75,5.8685446
1400000US06037199400,6037199400,2018,1316,302,22.948328
1400000US06037199700,6037199700,2018,1094,183,16.727606
1400000US06037199801,6037199801,2018,829,127,15.319662
1400000US06037199802,6037199802,2018,736,112,15.217391
1400000US06037199900,6037199900,2018,789,143,18.124208
1400000US06037201110,6037201110,2018,738,121,16.395664
1400000US06037201120,6037201120,2018,1309,111,8.4797554
1400000US06037201200,6037201200,2018,746,155,20.777479
1400000US06037201301,6037201301,2018,1100,185,16.818182
1400000US06037201302,6037201302,2018,1890,93,4.9206347
1400000US06037201401,6037201401,2018,1380,257,18.623188
1400000US06037201402,6037201402,2018,1442,255,17.683773
1400000US06037201501,6037201501,2018,1548,293,18.927649
1400000US06037201503,6037201503,2018,967,161,16.649431
1400000US06037201504,6037201504,2018,617,74,11.993517
1400000US06037201601,6037201601,2018,656,117,17.835365
1400000US06037201602,6037201602,2018,786,88,11.195929
1400000US06037201700,6037201700,2018,1377,190,13.798112
1400000US06037203100,6037203100,2018,1225,181,14.77551
1400000US06037203200,6037203200,2018,1319,335,25.398029
1400000US06037203300,6037203300,2018,415,115,27.710844
1400000US06037203500,6037203500,2018,938,169,18.017057
1400000US06037203601,6037203601,2018,814,256,31.449631
1400000US06037203602,6037203602,2018,551,174,31.578947
1400000US06037203710,6037203710,2018,819,239,29.181929
1400000US06037203720,6037203720,2018,1037,306,29.508196
1400000US06037203800,6037203800,2018,1151,370,32.145962
1400000US06037203900,6037203900,2018,722,174,24.099724
1400000US06037204110,6037204110,2018,853,203,23.798359
1400000US06037204120,6037204120,2018,741,213,28.74494
1400000US06037204200,6037204200,2018,966,336,34.782608
1400000US06037204300,6037204300,2018,1258,474,37.678856
1400000US06037204410,6037204410,2018,623,168,26.966291
1400000US06037204420,6037204420,2018,939,246,26.198084
1400000US06037204600,6037204600,2018,1180,224,18.983051
1400000US06037204700,6037204700,2018,1245,426,34.216869
1400000US06037204810,6037204810,2018,1248,444,35.576923
1400000US06037204820,6037204820,2018,502,158,31.474104
1400000US06037204910,6037204910,2018,900,207,23
1400000US06037204920,6037204920,2018,647,198,30.602781
1400000US06037205110,6037205110,2018,846,347,41.016548
1400000US06037205120,6037205120,2018,963,247,25.649014
1400000US06037206010,6037206010,2018,1189,257,21.614801
1400000US06037206020,6037206020,2018,288,37,12.847222
1400000US06037206050,6037206050,2018,849,56,6.5959954
1400000US06037206051,6037206051,2018,1831,357,19.497541
1400000US06037206052,6037206052,2018,454,88,19.383261
1400000US06037206053,6037206053,2018,986,221,22.413794
1400000US06037206054,6037206054,2018,699,157,22.460659
1400000US06037206201,6037206201,2018,807,98,12.143743
1400000US06037206202,6037206202,2018,1520,184,12.105263
1400000US06037206301,6037206301,2018,535,3,.56074768
1400000US06037206302,6037206302,2018,184,1,.54347825
1400000US06037206303,6037206303,2018,1719,11,.63990694
1400000US06037207101,6037207101,2018,1803,287,15.917914
1400000US06037207102,6037207102,2018,1218,255,20.935961
1400000US06037207103,6037207103,2018,923,201,21.776815
1400000US06037207303,6037207303,2018,1437,168,11.691023
1400000US06037207304,6037207304,2018,408,48,11.764706
1400000US06037207305,6037207305,2018,1646,193,11.725395
1400000US06037207306,6037207306,2018,1992,365,18.323294
1400000US06037207307,6037207307,2018,603,111,18.407961
1400000US06037207308,6037207308,2018,567,104,18.342152
1400000US06037207400,6037207400,2018,276,15,5.4347825
1400000US06037207501,6037207501,2018,1390,167,12.014388
1400000US06037207502,6037207502,2018,2187,203,9.2821217
1400000US06037207711,6037207711,2018,1852,160,8.6393089
1400000US06037207712,6037207712,2018,1087,94,8.6476545
1400000US06037207901,6037207901,2018,774,94,12.144703
1400000US06037207902,6037207902,2018,2666,323,12.115529
1400000US06037208001,6037208001,2018,1517,325,21.423862
1400000US06037208002,6037208002,2018,1040,223,21.442308
1400000US06037208301,6037208301,2018,550,331,60.18182
1400000US06037208302,6037208302,2018,1526,447,29.292267
1400000US06037208401,6037208401,2018,1465,619,42.25256
1400000US06037208402,6037208402,2018,815,227,27.85276
1400000US06037208501,6037208501,2018,825,250,30.30303
1400000US06037208502,6037208502,2018,1272,438,34.433964
1400000US06037208610,6037208610,2018,1491,394,26.425219
1400000US06037208620,6037208620,2018,1666,335,20.108044
1400000US06037208710,6037208710,2018,2004,460,22.954092
1400000US06037208720,6037208720,2018,1573,731,46.47171
1400000US06037208801,6037208801,2018,1241,411,33.118454
1400000US06037208802,6037208802,2018,1466,382,26.057299
1400000US06037208902,6037208902,2018,704,449,63.778408
1400000US06037208903,6037208903,2018,1143,599,52.405949
1400000US06037208904,6037208904,2018,1277,645,50.509007
1400000US06037209103,6037209103,2018,1065,644,60.469482
1400000US06037209104,6037209104,2018,966,255,26.397516
1400000US06037209105,6037209105,2018,568,237,41.725353
1400000US06037209106,6037209106,2018,1514,632,41.743725
1400000US06037209201,6037209201,2018,839,193,23.003576
1400000US06037209202,6037209202,2018,1212,280,23.10231
1400000US06037209300,6037209300,2018,1939,657,33.883446
1400000US06037209401,6037209401,2018,1531,557,36.381451
1400000US06037209402,6037209402,2018,1196,784,65.551842
1400000US06037209403,6037209403,2018,1357,608,44.804718
1400000US06037209510,6037209510,2018,1021,435,42.605289
1400000US06037209520,6037209520,2018,951,460,48.370136
1400000US06037209810,6037209810,2018,729,327,44.855968
1400000US06037209820,6037209820,2018,831,477,57.400723
1400000US06037210010,6037210010,2018,1243,439,35.31778
1400000US06037211000,6037211000,2018,1872,12,.64102566
1400000US06037211121,6037211121,2018,820,136,16.585365
1400000US06037211122,6037211122,2018,1234,395,32.009724
1400000US06037211123,6037211123,2018,747,133,17.804552
1400000US06037211124,6037211124,2018,1714,304,17.73629
1400000US06037211201,6037211201,2018,862,259,30.046404
1400000US06037211202,6037211202,2018,895,203,22.681564
1400000US06037211310,6037211310,2018,1189,465,39.108494
1400000US06037211320,6037211320,2018,1224,304,24.836601
1400000US06037211410,6037211410,2018,1150,260,22.608696
1400000US06037211420,6037211420,2018,1320,234,17.727272
1400000US06037211500,6037211500,2018,1637,144,8.7965794
1400000US06037211701,6037211701,2018,1108,117,10.559566
1400000US06037211703,6037211703,2018,2052,258,12.573099
1400000US06037211704,6037211704,2018,1576,243,15.418781
1400000US06037211802,6037211802,2018,2113,468,22.148603
1400000US06037211803,6037211803,2018,1474,272,18.453188
1400000US06037211804,6037211804,2018,1292,259,20.04644
1400000US06037211910,6037211910,2018,1699,567,33.372574
1400000US06037211921,6037211921,2018,1041,205,19.692604
1400000US06037211922,6037211922,2018,1318,336,25.493172
1400000US06037212101,6037212101,2018,1426,238,16.690042
1400000US06037212102,6037212102,2018,1160,244,21.034483
1400000US06037212202,6037212202,2018,1215,475,39.09465
1400000US06037212203,6037212203,2018,1473,553,37.542431
1400000US06037212204,6037212204,2018,1255,597,47.569721
1400000US06037212303,6037212303,2018,1520,536,35.263157
1400000US06037212304,6037212304,2018,805,315,39.130436
1400000US06037212305,6037212305,2018,1046,412,39.388145
1400000US06037212306,6037212306,2018,1191,302,25.356842
1400000US06037212410,6037212410,2018,1713,379,22.124928
1400000US06037212420,6037212420,2018,1227,464,37.815811
1400000US06037212501,6037212501,2018,955,160,16.753927
1400000US06037212502,6037212502,2018,1211,166,13.70768
1400000US06037212610,6037212610,2018,1783,290,16.264723
1400000US06037212620,6037212620,2018,1836,451,24.56427
1400000US06037212701,6037212701,2018,810,65,8.0246916
1400000US06037212702,6037212702,2018,1458,71,4.8696847
1400000US06037212800,6037212800,2018,1477,143,9.6817875
1400000US06037212900,6037212900,2018,1549,337,21.755972
1400000US06037213100,6037213100,2018,938,259,27.61194
1400000US06037213201,6037213201,2018,1493,492,32.953785
1400000US06037213202,6037213202,2018,1304,268,20.552147
1400000US06037213310,6037213310,2018,1075,329,30.60465
1400000US06037213320,6037213320,2018,1053,190,18.043684
1400000US06037213401,6037213401,2018,1696,684,40.330189
1400000US06037213402,6037213402,2018,1603,610,38.05365
1400000US06037214000,6037214000,2018,1350,38,2.8148148
1400000US06037214100,6037214100,2018,1640,0,0
1400000US06037214400,6037214400,2018,1745,21,1.2034384
1400000US06037214501,6037214501,2018,1405,45,3.202847
1400000US06037214503,6037214503,2018,1545,69,4.4660196
1400000US06037214504,6037214504,2018,1288,102,7.9192548
1400000US06037214505,6037214505,2018,1197,95,7.9365077
1400000US06037214600,6037214600,2018,1357,30,2.2107589
1400000US06037214700,6037214700,2018,1187,0,0
1400000US06037214800,6037214800,2018,1419,7,.49330515
1400000US06037214902,6037214902,2018,1612,82,5.0868487
1400000US06037214903,6037214903,2018,918,14,1.5250545
1400000US06037214904,6037214904,2018,1186,19,1.6020236
1400000US06037215101,6037215101,2018,1674,41,2.4492235
1400000US06037215102,6037215102,2018,1946,47,2.4152107
1400000US06037216100,6037216100,2018,995,28,2.8140705
1400000US06037216201,6037216201,2018,1278,44,3.4428794
1400000US06037216202,6037216202,2018,1391,47,3.378864
1400000US06037216301,6037216301,2018,1012,12,1.1857708
1400000US06037216302,6037216302,2018,1273,16,1.2568735
1400000US06037216401,6037216401,2018,1940,34,1.7525773
1400000US06037216402,6037216402,2018,1314,41,3.1202435
1400000US06037216700,6037216700,2018,1623,81,4.9907579
1400000US06037216800,6037216800,2018,1361,108,7.9353418
1400000US06037216901,6037216901,2018,1636,96,5.8679705
1400000US06037216902,6037216902,2018,911,54,5.9275522
1400000US06037217001,6037217001,2018,989,68,6.8756318
1400000US06037217002,6037217002,2018,2121,77,3.630363
1400000US06037217101,6037217101,2018,1090,152,13.944954
1400000US06037217102,6037217102,2018,1382,192,13.892909
1400000US06037217200,6037217200,2018,1618,181,11.18665
1400000US06037218110,6037218110,2018,1141,168,14.723927
1400000US06037218120,6037218120,2018,1377,381,27.668846
1400000US06037218210,6037218210,2018,1173,239,20.375107
1400000US06037218220,6037218220,2018,1500,182,12.133333
1400000US06037218300,6037218300,2018,2161,297,13.743637
1400000US06037218400,6037218400,2018,1413,269,19.037508
1400000US06037218500,6037218500,2018,977,72,7.3694983
1400000US06037218600,6037218600,2018,1084,65,5.9963098
1400000US06037218701,6037218701,2018,871,69,7.9219289
1400000US06037218702,6037218702,2018,810,149,18.395061
1400000US06037218800,6037218800,2018,960,120,12.5
1400000US06037218900,6037218900,2018,2042,377,18.462292
1400000US06037219010,6037219010,2018,890,74,8.3146067
1400000US06037219020,6037219020,2018,1449,235,16.218081
1400000US06037219300,6037219300,2018,1441,230,15.961138
1400000US06037219500,6037219500,2018,749,22,2.9372497
1400000US06037219700,6037219700,2018,1372,214,15.597668
1400000US06037219800,6037219800,2018,989,136,13.751264
1400000US06037219901,6037219901,2018,1483,173,11.665543
1400000US06037219902,6037219902,2018,1202,251,20.881863
1400000US06037220000,6037220000,2018,1997,202,10.115172
1400000US06037220100,6037220100,2018,1038,128,12.331407
1400000US06037221110,6037221110,2018,1065,546,51.267605
1400000US06037221120,6037221120,2018,848,300,35.377357
